上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
0,261065549232,1437643109,没名字的白猫,5,保密,@小玉随心所欲 @柿达儿霖 @总逐清风归,2025-04-23 03:06:47,0,2,,广东,是,https://i2.hdslb.com/bfs/face/1e4e803270680ed2b82a5d9f99955a150563c3f6.jpg
0,261058408208,381476335,82年的白雪碧,6,男,美国再次伟大,2025-04-23 00:53:11,0,0,孩子们，这并不好吃,山东,是,https://i1.hdslb.com/bfs/face/44ff668ceac5b5a32d98e8c96eb64d372ca51769.jpg
0,261057596752,409953802,酋长生存进化,5,男,哈哈哈哈，离谱到极致了，这么小丑的国家真不知道怎么起来的[笑哭],2025-04-23 00:38:22,0,0,这个人很神秘，但还是写了点东西,宁夏,是,https://i1.hdslb.com/bfs/face/ead159f5c689388fedee691b14ea6bc05b73493e.jpg
0,260146499665,140455556,彪型大汉,4,保密,分析不全面，股票也不全是跌了，起码特朗普的股票大涨了。,2025-04-22 21:39:41,0,0,,陕西,否,http://i2.hdslb.com/bfs/face/aad0597062ddf265be9101777da5af2affde1a88.jpg
0,261047056256,695675735,gzn本人,3,保密,@熬夜的清欢 笑晕,2025-04-22 16:57:56,0,0,,浙江,否,https://i2.hdslb.com/bfs/face/6b544c241ee8e1ee3565f0843a8fec33f8dc2ffe.jpg
0,261042876192,15597516,升个6怎么就这样了,6,男,全世界看着他库库捅自己都很疑惑。完事他说手术挺成功[思考],2025-04-22 15:50:35,0,0,,河北,是,https://i0.hdslb.com/bfs/face/de737cd746a96742c07ced6c213aa25cf0429d90.jpg
0,261035535984,1827910641,xlk陈天,5,保密,星际联邦也被加征关税了吗🤔🤔🤔,2025-04-22 14:19:04,0,0,"学生党一个,杂食党，啥都玩",江西,否,https://i0.hdslb.com/bfs/face/05937b262e053fea2de772bd3039a8b921ebe933.jpg
0,260116270465,1738441656,净坛使者是我,3,保密,太开心啦🤗🤗🤗,2025-04-22 11:28:52,0,1,,陕西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260115898881,35326257,Coctel_,6,男,特朗普结束战争的承诺呢,2025-04-22 11:24:30,0,0,咩,重庆,是,https://i0.hdslb.com/bfs/face/1151be5a4d9b38067a9e09bc78a5df9fe67397a2.jpg
0,261013275600,412844716,唔是琳琳吖,5,女,笑死了，企鹅都绷不住,2025-04-22 09:47:35,0,1,琳,北京,是,https://i1.hdslb.com/bfs/face/4395b9810c7a284b1196c052905fc9d3eddb0b45.jpg
0,261010053200,3546882745829734,合一壶语,2,女,[无语][无语][无语],2025-04-22 08:57:37,0,0,"用年轻的方式传承千年技艺
不是所有紫砂都叫『合一』
传统技艺+现代美学
坚持全手工做「有意思的壶」",上海,否,https://i1.hdslb.com/bfs/face/ba5de2fc8f9e2978c25b8b2250badcc63b9e765d.jpg
0,260103745233,1038180364,老秦xwritl,3,保密,好有意思啊哈哈哈哈哈哈,2025-04-22 08:34:35,0,0,,湖南,否,https://i1.hdslb.com/bfs/face/a1d1623bf4e72503a171cd1308f8f7a40d5c4da6.jpg
0,260101093473,3546739436947651,HCRMR-SC,3,男,我一想到特朗普给一座没有人的只有企鹅的岛屿也加了关税我就想笑。,2025-04-22 07:44:47,0,2,,河北,否,https://i1.hdslb.com/bfs/face/a4aeb08e108e4ee64aa59f1d476906c0f33cf91e.jpg
0,261000527488,3493292169759349,亿只Z,4,女,我不认为特朗普是一个真正的领袖，反而他在拉远民族之间的关系…,2025-04-22 05:57:34,0,1,"名柯  乐幻  地狱客栈   石纪元 极恶  时光代理人      and…一个重批！
大头q版5每人可以一次无偿！！（要全身6）小鼻嘎2
",广东,否,https://i1.hdslb.com/bfs/face/30210d70440d87a368ceba2b994a0832716f957d.jpg
0,260996048016,3546602226584247,蒜香没烦恼,3,保密,@一条撅鱼,2025-04-22 04:42:58,共 1 条回复,1,天官赐福，百无禁忌,安徽,否,https://i0.hdslb.com/bfs/face/8316f11dd7e94be4ce41f215fb717c150cfc9a7f.jpg
260996048016,261014046032,3546812354923222,一条撅鱼,3,男,首先，你需要支付我看这个视频的费用，其次，我认为我的眼睛需要加征关税,2025-04-22 09:57:18,0,1,春困，夏乏，秋盹，冬眠,安徽,否,https://i1.hdslb.com/bfs/face/5917501107cb909fd6dbfe533840749b6d1cb31a.jpg
0,260090018769,3493076523813268,假梦幻泡影,4,保密,华尔街绑架全世界[笑哭],2025-04-22 04:21:01,0,0,,四川,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260993765360,152016713,洢玥,5,保密,@梅子娃她妈,2025-04-22 04:11:10,0,0,,上海,否,https://i2.hdslb.com/bfs/face/c69732d47f4296db0b754450d69ef5ab696994d2.jpg
0,260988240832,3546671422114215,小新乡,2,保密,本人跨境电商 已经从事3年了，月薪2w+左右，平时自己也会接一些兼职工作，想问一下有没有想要学 # 做跨境电商  的家人，之前工作和学习的时候赞了好多跨境电商姿料、电子书籍、实操教呈、选品思路、掂铺管理、运营工具，跨境手册等等。现在用不上了，对想做跨境电商和准备找工作的很有帮助！删之前，可以给需要的家人看一下，不要米！！！！扣88拿走！,2025-04-22 02:37:47,0,0,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260983308384,3493126740118036,中二病也要玩摇滚,3,保密,@一只早八狗,2025-04-22 01:02:24,0,0,,北京,否,https://i1.hdslb.com/bfs/face/d5977e52581347bbf882ff704338a984c07ed7dc.jpg
0,260076235761,250050092,Iceka882,5,保密,太有活了哈哈哈，有我看是大臣的感觉了[笑哭],2025-04-21 23:31:14,0,0,,美国,否,https://i2.hdslb.com/bfs/face/936e0c7bbc44976cbb0dffce807f0f1d9b6a553f.jpg
0,260065323057,390499963,故乡无茉莉,2,保密,有趣，今年金融毕业的有福了,2025-04-21 16:07:36,0,0,,江西,否,https://i1.hdslb.com/bfs/face/7664f0e69fed589fad9594590b1426b0f82faa58.jpg
0,260945359840,20489730,丶云影欲轻,6,男,@切问-近思,2025-04-21 11:47:25,共 1 条回复,0,,重庆,是,https://i0.hdslb.com/bfs/face/b4dffe2f4c7ad698f7cf52fc47e2011557b5ad7e.jpg
260945359840,260950414224,111193047,切问-近思,6,男,哈哈哈哈哈哈,2025-04-21 12:37:26,0,0,人生海海,天津,否,https://i0.hdslb.com/bfs/face/d876bbc8ab6cc5899efd0f1b6eb2ed292fe96ade.jpg
0,260935880992,126069915,U1ric4,6,男,原铸星际战士手术是吧,2025-04-21 09:50:24,0,0,,山东,否,https://i0.hdslb.com/bfs/face/738b2212242739385b06aac05257f92032f5413d.jpg
0,260931242960,3546645023164533,眠足则神安,2,保密,听说要给美债收税,2025-04-21 08:43:34,0,0,,广东,否,https://i0.hdslb.com/bfs/face/0cc23486f181700a58fb5cc1e886f5e768e42231.jpg
0,260016527345,352355599,一张懒狗,6,男,上次特朗普在位的时候不就搞一堆蠢事被骂惨了吗，结果才过了一届又让特朗普当上总统了。老外就是不会吸取教训，短短几年就忘了往事,2025-04-21 04:58:14,0,0,这个人懒死了，什么都没有写,福建,否,https://i1.hdslb.com/bfs/face/94c4714d954fccca6df774de43ba3f5fc946d893.jpg
0,260015363153,397358988,454405192,4,保密,笑死我了，哈哈哈哈哈,2025-04-21 04:42:37,0,0,,浙江,否,http://i0.hdslb.com/bfs/face/e2d2b101f9e3c4ea535e9bbe7752953dea4e818e.jpg
0,260911181984,401469829,柚子里的冰,5,保密,天哪，我的村民们现在要多收我两个绿宝石！ 没事，多让僵尸啃几次就会好起来的,2025-04-21 03:35:37,0,0,,福建,是,http://i1.hdslb.com/bfs/face/fac9dbb3560a25d8adf2bdca4a6b86eb57eb70ad.jpg
0,260904944160,14132626,lujiantang,5,保密,这么抢老钱的风头，老钱很伤心啊,2025-04-21 01:52:50,0,0,,四川,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,260000940049,1783143984,yummy66,5,女,他好像只加菲猫[妙啊],2025-04-21 00:40:49,0,0,,河北,否,https://i0.hdslb.com/bfs/face/16aaf9107a005b560277b87854c21afe7f368e7d.jpg
0,260879561296,660056732,Lynn444,5,女,@江香拿铁,2025-04-20 14:37:56,共 1 条回复,1,,新疆,否,https://i2.hdslb.com/bfs/face/55f332fb60a9f984fc9b3ec33b51b385ee455779.jpg
260879561296,260885028464,3546670123977203,江香拿铁,2,保密,哈哈哈哈哈哈哈，好有意思，那个企鹅出来我绷不住了,2025-04-20 15:43:22,0,0,,山西,否,https://i2.hdslb.com/bfs/face/72fde85c27367609f4c3a52e6373b263e6672541.jpg
0,260878398112,514718419,小律师烟绯,5,男,@狗蛋儿_____ @Philoke,2025-04-20 14:26:17,0,2,烟绯明明是我老婆，怎么总有些流烟绯语啊？,河北,否,https://i1.hdslb.com/bfs/face/28f2fa1aa684931c37be1f2288b4f97f19817506.jpg
0,259977798977,1478078562,马三版,5,保密,@Monsieur-Monster @帕望,2025-04-20 14:15:32,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/ca248259085179beae8294a1f5b2851b2f3f36c2.jpg
0,259977587377,3493128396867594,芒果芒果是只猫,5,保密,卡莫娜也加关税一瓶牛磺酸50万 科恩币,2025-04-20 14:13:39,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/622b6462db43df466b1469bddf90efba2988e71d.jpg
0,260874830448,21779900,Chuck丶LP,6,男,红红的在美帝那边最好看了,2025-04-20 13:42:35,0,0,骨灰级资深宅 ,陕西,否,http://i2.hdslb.com/bfs/face/d2b022dce73f9db4e3191eb0326784ad97cbc5d5.jpg
0,260852685632,1814056823,小妮小妮look小盒,5,保密,@平静的炸芋条 @是一杯冰可乐啊 @被击昏的每一天o_O @sweetsweety_,2025-04-20 09:04:38,0,0,间歇性励志 长期性摆烂,重庆,是,https://i2.hdslb.com/bfs/face/d94cd54b8cded2a2966e3bf503727967e83cf9dd.jpg
0,260840082928,85307633,RIDER芋圆柠檬水,4,女,牛逼。这哥们儿是懂得讽刺的，要被笑死了。(*´I`*),2025-04-20 06:08:39,0,0,"世界上本来没有路，走的人多了，也变成了路。
                                            ——鲁迅",北京,否,https://i2.hdslb.com/bfs/face/a00e397e6d764fa074f74b1d64ec199ebbd22e33.jpg
0,259940549633,499296184,十二食,5,保密,佩洛西阴了一辈子，不如特朗普三句话赚的多[大笑],2025-04-20 05:54:49,0,1,,内蒙古,否,https://i1.hdslb.com/bfs/face/a26fe85c57413dd19f636f8a218c9f929c997df8.jpg
0,259936636993,1610047594,欲醉斩楼兰,4,保密,@臣应退避,2025-04-20 05:04:55,0,0,,湖北,否,https://i1.hdslb.com/bfs/face/1151fa7251c378b9d36f491ad2062d4b78404192.jpg
0,259929067569,379952954,梁小慕唱咩啊,6,男,朋友圈的最近的赛维尔广告越来越多了[笑哭],2025-04-20 03:36:15,0,1,我是霞露的狗！！！！！,广东,是,https://i2.hdslb.com/bfs/face/f5440017e6ce19e84314ea5a3738e61d75abed52.jpg
0,260823126752,31678407,夜真河,5,保密,这个主持人是谁！,2025-04-20 02:48:24,0,0,呀哈,河北,是,https://i0.hdslb.com/bfs/face/a7c21eb71c608cd34ae38d5dd51b45867d2aff53.jpg
0,259921283729,1080560560,村雨泽非,4,保密,@女王陛下53812,2025-04-20 01:48:23,0,0,,陕西,否,https://i1.hdslb.com/bfs/face/479e5c5b9078c3b5e250da1e318c753eb814ad15.jpg
0,260810661216,3493104378186239,bili_40329944691,3,保密,为什么美国人让这个疯子两次当选[喜极而泣],2025-04-19 22:36:49,共 2 条回复,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
260810661216,260817406512,1850944705,慧慧世界第一,2,保密,因为底层选民,2025-04-20 01:28:59,0,0,道不同，不相为谋,宁夏,否,https://i1.hdslb.com/bfs/face/4ced3f97568b7c55f4e229b511cdee280b4f277d.jpg
260810661216,260817540256,1850944705,慧慧世界第一,2,保密,总有人要做,2025-04-20 01:29:16,0,0,道不同，不相为谋,宁夏,否,https://i1.hdslb.com/bfs/face/4ced3f97568b7c55f4e229b511cdee280b4f277d.jpg
0,260804644800,2110796233,永夜-星陨,4,保密,@_Narci,2025-04-19 17:58:12,0,0,,山东,否,https://i1.hdslb.com/bfs/face/5bafcca50fdfd897b1d55b4eb6c9a1b0b82ef715.jpg
0,259906688945,3546812635941091,我饿哦日进斗金轮,2,保密,没绷住,2025-04-19 17:40:20,0,0,,中国香港,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259905532865,520170970,任不文,6,男,以前对股票没兴趣  有没有懂的说一下现在买股票会怎么样 一个点赞回来看一下,2025-04-19 17:18:01,共 2 条回复,2,??,江西,是,https://i1.hdslb.com/bfs/face/91a2d63bc7390137581576becbf24599449cb2a3.jpg
259905532865,260817419568,1850944705,慧慧世界第一,2,保密,不会怎么样,2025-04-20 01:29:41,0,0,道不同，不相为谋,宁夏,否,https://i1.hdslb.com/bfs/face/4ced3f97568b7c55f4e229b511cdee280b4f277d.jpg
259905532865,260817564864,1850944705,慧慧世界第一,2,保密,还没有触底,2025-04-20 01:30:48,0,0,道不同，不相为谋,宁夏,否,https://i1.hdslb.com/bfs/face/4ced3f97568b7c55f4e229b511cdee280b4f277d.jpg
0,259901106897,3546771351407178,纯手动榨橘汁,3,保密,吐槽自由x zz娱乐化✓,2025-04-19 16:13:10,0,2,,河南,否,https://i0.hdslb.com/bfs/face/edc476a12da53143daa7a6ca40aa0f4d0383eb47.jpg
0,260798007744,609975004,吓晕古七辣,5,保密,@北风零0,2025-04-19 16:13:01,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/9913e2f6fc97a6adddbcb7246bdd1ccecbed2180.jpg
0,260796246528,1033174543,草履虫如是说,5,女,不是哥们儿，看到弹幕还有人鼓吹羡慕国外自由吐槽的气氛给我笑岔气。他们如果真的自由的话，为什么给二战历史视频点赞会被认为反犹而受到FBI警告？咱们这边不“自由”的话，那些贴吧老哥又算什么？那些网络暴力分子又算什么？,2025-04-19 15:52:47,共 1 条回复,1,挂哥别挂了歇会儿吧,陕西,否,https://i1.hdslb.com/bfs/face/20273205d4193621f8b8315ec22cfffce6c6cfce.jpg
260796246528,260796198784,1033174543,草履虫如是说,5,女,很难想象，都九年义务教育普及了了还有人分不清自由和为所欲为,2025-04-19 15:53:02,0,0,挂哥别挂了歇会儿吧,陕西,否,https://i1.hdslb.com/bfs/face/20273205d4193621f8b8315ec22cfffce6c6cfce.jpg
0,260792472800,406681305,bro想要改名字,3,保密,企鹅：用Q币交易吗？有点意思🤓,2025-04-19 15:11:51,0,0,,广东,否,https://i0.hdslb.com/bfs/face/880b7c256e8c5c1d5558d4ae0ce8e3491c13df2a.jpg
0,259893713249,3546648489756786,L_W_L_171,2,保密,这个笑容[doge],2025-04-19 14:47:25,0,2,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259892381137,2044061850,精神挫乱的小苏,4,保密,@夏与湫WXY,2025-04-19 14:33:30,0,0,wow,江苏,否,https://i0.hdslb.com/bfs/face/79e81e9c2d99840bf5697a1587bfc4391da97a1b.jpg
0,260787380640,3461564524923418,水松鼠77,4,保密,@-卢克天行者-,2025-04-19 14:17:07,0,1,,广东,否,https://i1.hdslb.com/bfs/face/c939c7ea3f44fee8b8eb114e0dd4f49d4cc09bec.jpg
0,260786233440,3546835394234533,Prathamshukla,2,男,Lol they suk,2025-04-19 14:06:10,0,0,Hello am pratham from india. ??,印度,否,https://i1.hdslb.com/bfs/face/119f15395508dbdfc45421920b457041709f18b6.jpg
0,259887903249,1298957767,薛定谔的猫_h,5,男,@-筱白给free 阿斯加德怎么说,2025-04-19 13:46:00,0,0,,安徽,是,https://i1.hdslb.com/bfs/face/9ab0be34d35d6d218a70f0a5989662a58fa9c344.jpg
0,260781415312,1550022048,第七象限的坐标0-0,3,保密,提瓦特和天空岛加不加,2025-04-19 13:17:17,0,0,,广东,是,https://i0.hdslb.com/bfs/face/8954e401376e1b0b21db09d62ae63a3aeb855a71.jpg
0,259883264001,3546851519236270,我不是阿梗-单推飞霄,2,保密,耀青仙舟方面针对该一行为表示强烈抵制。并宣布对其增加对等关税采取针对措施。 双方贸易本该是互惠互利的合作往来，但唐纳德总统似乎并不这么认为。耀青仙舟追求的是双方共赢，共同繁荣。因此，耀青方面将针对该行为采取措施，包括但不限于释放杀伤性巨大的武器—天击将军飞霄。 最后，耀青方面依然表示欢迎一切友好的商业往来，让我们齐心协力，共建仙舟！,2025-04-19 12:55:59,共 3 条回复,18,,江西,否,https://i1.hdslb.com/bfs/face/34ee50ecc0783e302c4a6038f4649bb07317c71b.jpg
259883264001,260800513152,3546724406659104,小李不小李说小李飞刀,2,男,璃月黄金屋也表示，这种行为完全就是，使用金牌压制了相邻单位，但完全不用担心的是璃月是货币出口国，全星系的货币都由这里出口，如果继续增加关税，黄金屋将对美国，等地货币出口进行压制,2025-04-19 16:47:06,0,1,,甘肃,否,https://i0.hdslb.com/bfs/face/4bc5c0e26d221f4730f481e86b55714dc3bdddb0.jpg
259883264001,260911081360,401469829,柚子里的冰,5,保密,罗浮那边怎么说？,2025-04-21 03:33:24,0,1,,福建,是,http://i1.hdslb.com/bfs/face/fac9dbb3560a25d8adf2bdca4a6b86eb57eb70ad.jpg
259883264001,260957940272,495669105,江寒林,5,保密,近日罗浮仙舟将军景元对此行为表示强烈抵制并强烈支持耀青仙舟实行必要措施并指出或将以武会“友”，天舶司对外发言人驭空表明会在近期进行针对性措施，希望双方可以互惠互利，合作共赢，共同发展为寰宇和平作出贡献在！ 最后罗浮依旧欢迎每一位能够进行友好贸易的朋友。,2025-04-21 14:00:09,0,2,一江霜华万树枯，风寒江月惊林鸟。,河南,是,https://i0.hdslb.com/bfs/face/22d8fc6d18c421a29af83e13e48bf56bf455335f.jpg
0,259882400353,3546750379886774,key不是up主,3,保密,那基沃托斯呢？[doge_金箍],2025-04-19 12:44:15,0,0,,山西,否,https://i2.hdslb.com/bfs/face/d9df7adc4549f7f21fb0ee14845c4e9439aa5c36.jpg
0,259880468033,450126687,日行一膳x日行一饿,5,男,训得不错[doge_金箍],2025-04-19 12:23:33,0,0,Tomorrow’s gonna be okay,河南,否,https://i0.hdslb.com/bfs/face/8fd09906858bb34406627ebccf56aa2032abb82a.jpg
0,260772308064,1278966230,真真真真真真不会取名,5,男,谁懂没接触过股票的人打开视频软件看到一堆要跳楼的股民那一刻的救赎感[笑哭],2025-04-19 11:31:58,0,1,这个人不神秘，但还是什么都没有写,内蒙古,是,https://i2.hdslb.com/bfs/face/278cb800fdb25f3f5bb7ade794cc6c130d6395a2.jpg
0,260768280656,336870746,透过现象看本质得不到,4,保密,我78岁的奶奶在更新简历，真是笑死了,2025-04-19 10:44:12,0,2,,吉林,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,260756598560,1684336707,正在盖饭的曹操,5,男,企鹅吃鱼也要交关税[腾讯招聘_惊呆],2025-04-19 08:13:41,0,0,"为了2+1芙宁娜，囤住不抽
2+1出了
不是哥们，3+1?",山东,是,https://i0.hdslb.com/bfs/face/fba54a096d04a0c67ef316e2a3a967285b696c88.jpg
0,260756586736,3546766316145519,榛子黄油煎梨酱,3,保密,他说他在下百年大棋，但问题是我活不到百年 [无语]骗鬼呢,2025-04-19 08:13:09,共 2 条回复,0,,美国,否,https://i0.hdslb.com/bfs/face/9e293fd6482af31cea52ff761c46849fa55fe2c1.jpg
260756586736,259898569665,15530076,那蓝色眼眸的爱人,6,男,冒昧问下 物价真的涨了吗,2025-04-19 15:41:32,0,0,不如意事十八九，可与人言无二三。,天津,否,https://i0.hdslb.com/bfs/face/cf61ca80f5dc6323469f1dcfea6eccb02e28c37c.jpg
259898569665,260847036912,3546766316145519,榛子黄油煎梨酱,3,保密,回复 @那蓝色眼眸的爱人 :以前拿处方药平均三毛到六毛，不超过1块五。而上个星期拿药三块，这个星期重新装药6块 [热] 此外最近又给房屋新加了一项税务 这盘棋多少带点人的泯灭了,2025-04-20 07:46:07,0,0,,美国,否,https://i0.hdslb.com/bfs/face/9e293fd6482af31cea52ff761c46849fa55fe2c1.jpg
0,259861101217,1174494755,给rh的明星洗白就是nc,5,女,钱去哪儿了？好难猜[思考],2025-04-19 08:10:12,0,0,,广东,否,https://i2.hdslb.com/bfs/face/b45b5c526531079e75c8f3eb22299fe5a27a9ccb.jpg
0,260754889312,346138123,pjsk吗我家奶龙也在玩,5,女,美国人你赢了,2025-04-19 07:47:22,0,0,日本人害死我了,广东,否,https://i1.hdslb.com/bfs/face/66dd03de02aea8ab6ced9763149ad3423a854af9.jpg
0,260752361936,492347516,吾名何惧人言,5,保密,美国的鸡，你居然敢吃[笑哭]全是激素，添加剂，人工科技饲料,2025-04-19 07:09:31,0,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
